6.78,TV,Original,PG-13 - Teens 13 or older,Sci-Fi; Space; Mecha,SANZIGEN
6.52,Movie,Unknown,PG-13 - Teens 13 or older,Action; Comedy; Sports; Shounen,Toei Animation
4.79,Movie,Unknown,G - All Ages,Action,
5.2,Movie,Unknown,R+ - Mild Nudity,Ecchi,
6.46,Music,Game,PG-13 - Teens 13 or older,Music,A-1 Pictures
7.94,TV,Light novel,R - 17+ (violence & profanity),Action; Military; Mecha,Xebec
5.67,OVA,Original,PG-13 - Teens 13 or older,Sci-Fi,Studio 4°C
5.29,Movie,Unknown,G - All Ages,Dementia; Fantasy,
5.42,ONA,Unknown,G - All Ages,Comedy; Kids,
6.53,Music,Manga,PG-13 - Teens 13 or older,Music,Diomedea
6.37,Movie,Unknown,G - All Ages,Romance; Music,
8.19,Movie,Original,G - All Ages,Drama,Oh! Production
7.01,OVA,Unknown,PG-13 - Teens 13 or older,Drama; Mecha; Military; Sci-Fi,
7.72,Music,Music,G - All Ages,Music,Sunrise
5.63,OVA,Unknown,G - All Ages,Fantasy; Kids,
7.3,TV,Original,PG-13 - Teens 13 or older,Sci-Fi; Slice of Life,OLM
3.52,Movie,Original,G - All Ages,Comedy,
6.21,Special,Unknown,PG-13 - Teens 13 or older,Action; Comedy; Super Power,Sunrise
0,TV,Game,None,Action; Adventure; Fantasy; Harem; Magic; Romance,
7.4,TV,Manga,PG-13 - Teens 13 or older,Adventure; Comedy; Fantasy; Romance; Shounen,Studio Deen
6.63,OVA,Unknown,PG - Children,Action; Adventure; Sci-Fi,Sunrise
6.63,TV,Original,PG-13 - Teens 13 or older,Comedy; Parody; School,WAO World
5.67,TV,Unknown,G - All Ages,Comedy; Sports,
5.93,OVA,Visual novel,Rx - Hentai,Hentai,
6,OVA,Original,G - All Ages,Fantasy; Kids,
7.46,TV,Manga,PG-13 - Teens 13 or older,Drama; Seinen; Slice of Life,Palm Studio
5.92,OVA,Visual novel,Rx - Hentai,Hentai,Studio Jam
6.41,OVA,Manga,PG-13 - Teens 13 or older,Music; Shounen Ai,Madhouse
6.06,TV,Unknown,G - All Ages,Comedy,
6.81,TV,Manga,PG-13 - Teens 13 or older,Comedy; Romance; Sci-Fi,Madhouse; Studio Deen
4.35,Movie,Original,G - All Ages,Dementia,
6.2,OVA,Unknown,R - 17+ (violence & profanity),Action; Mecha; Sci-Fi; Shounen,
0,Unknown,Original,G - All Ages,Drama,Fukushima Gainax
6.8,TV,Unknown,PG - Children,Action; Adventure; Fantasy; Magic,
5.7,TV,Visual novel,R+ - Mild Nudity,Harem; Historical; Supernatural; Drama; Ecchi; Mecha,A.C.G.T.
6.41,Special,Unknown,PG-13 - Teens 13 or older,Comedy,Madhouse
6.48,Movie,Unknown,G - All Ages,Kids; Adventure,
5.83,Movie,Original,G - All Ages,Adventure; Magic; Fantasy; Shoujo,Production Reed; Asahi Production
7.56,TV,Game,PG - Children,Slice of Life; Sports; Music; Shoujo,Tatsunoko Production
6.03,OVA,Game,PG-13 - Teens 13 or older,Magic,Nomad
6.51,TV,Visual novel,PG-13 - Teens 13 or older,Comedy; Harem; Magic; Romance; School,Artland
6.16,OVA,Visual novel,Rx - Hentai,Hentai; Mecha,
5.54,OVA,Unknown,PG-13 - Teens 13 or older,Fantasy; Magic; Comedy; Romance; Drama,Production I.G
5.1,Movie,Other,G - All Ages,Comedy,
8.05,OVA,Manga,PG-13 - Teens 13 or older,Comedy; Drama; Romance; Shounen Ai,Studio Deen
6.45,Special,Unknown,PG-13 - Teens 13 or older,Comedy; Parody,Hoods Drifters Studio
6.44,TV,Unknown,G - All Ages,Adventure; Shoujo,Nippon Animation
6.28,OVA,Visual novel,Rx - Hentai,Action; Fantasy; Comedy; Hentai; Demons,
5.8,OVA,Original,Rx - Hentai,Hentai,
5.04,ONA,Other,G - All Ages,Comedy; Parody; Fantasy,
6.73,Special,Game,PG - Children,Adventure; Fantasy,OLM
6.52,TV,Game,PG - Children,Adventure; Comedy; Fantasy; Supernatural,Studio Pierrot
5.9,OVA,Visual novel,Rx - Hentai,Hentai,
5.25,ONA,Web manga,PG-13 - Teens 13 or older,Comedy,
7.2,OVA,Other,G - All Ages,Kids; Fantasy,
4.86,TV,Picture book,PG - Children,Fantasy; Kids,Kachidoki Studio
6.69,Special,Unknown,PG - Children,Comedy; Fantasy; Kids; Sci-Fi; Shounen,
7.54,TV,Light novel,R+ - Mild Nudity,Comedy; Romance,Silver Link.
6.43,TV,Other,PG - Children,Action; Comedy; Magic; School; Sci-Fi; Shoujo; Slice of Life; Super Power,Toei Animation
5.06,OVA,Unknown,G - All Ages,Kids; Music,
7.53,OVA,Manga,PG-13 - Teens 13 or older,Action; Harem; Comedy; Supernatural; Magic; Romance; Ecchi; Fantasy; School; Shounen,Seven Arcs Pictures
8.15,Movie,Manga,PG-13 - Teens 13 or older,Adventure; Mystery; Comedy; Police; Shounen,TMS Entertainment
7.32,Special,Unknown,PG - Children,Comedy; Sci-Fi,
7.02,TV,Original,PG-13 - Teens 13 or older,Action; Game; Adventure; Demons; Shounen,TMS Entertainment
6.4,Movie,Unknown,PG - Children,Kids; Fantasy; Sports; Comedy; Sci-Fi; Shounen,Shin-Ei Animation
6.76,TV,Original,R - 17+ (violence & profanity),Adventure; Horror; Magic; Martial Arts; Shounen; Supernatural,Madhouse
5.59,ONA,Novel,G - All Ages,Slice of Life; Magic,
7.31,Special,Manga,PG-13 - Teens 13 or older,Action; Adventure; Comedy; Super Power; Fantasy; Shounen,Toei Animation
7.28,Movie,Manga,PG-13 - Teens 13 or older,Action; Adventure; Comedy; Super Power; Fantasy; Shounen,Toei Animation
5.9,Movie,Unknown,G - All Ages,Adventure; Historical; Drama,
7.85,TV,Manga,PG-13 - Teens 13 or older,Adventure; Fantasy; Mystery; Shounen; Supernatural,Xebec
4.86,TV,Unknown,None,Action; Cars,Daewon Media
7.12,TV,Light novel,PG-13 - Teens 13 or older,Action; Comedy; Ecchi; Fantasy; Harem; Romance; School; Sci-Fi; Supernatural,A-1 Pictures
4.5,OVA,Original,PG-13 - Teens 13 or older,Ecchi,Studio Hibari
8.13,TV,Manga,R - 17+ (violence & profanity),Action; Seinen,Madhouse
6.56,OVA,Visual novel,Rx - Hentai,Hentai; Comedy,
6.77,TV,Manga,PG-13 - Teens 13 or older,Comedy; Romance; School; Seinen; Slice of Life,Satelight
0,TV,Manga,None,Comedy; Romance; School; Seinen,J.C.Staff
7.4,TV,Manga,PG-13 - Teens 13 or older,Comedy; School; Seinen; Sports,AIC A.S.T.A.
7.64,TV,Original,PG-13 - Teens 13 or older,Comedy; Drama; Romance; Sci-Fi; Slice of Life,J.C.Staff
7.22,Movie,Original,PG-13 - Teens 13 or older,Adventure; Mecha; Romance; Sci-Fi,Bones; Kinema Citrus
7.07,OVA,Light novel,R+ - Mild Nudity,Action; Sci-Fi; Harem; Comedy; Ecchi; Mecha,8bit
3.85,ONA,Unknown,PG-13 - Teens 13 or older,Comedy; Sci-Fi,
6.7,Movie,Game,R+ - Mild Nudity,Action; Adventure; Drama; Martial Arts; Romance; Shounen,
6.46,Special,Unknown,PG - Children,Adventure; Comedy; Fantasy; Kids,OLM
0,TV,Manga,PG-13 - Teens 13 or older,School; Shoujo Ai,TROYCA
5.53,OVA,Unknown,PG-13 - Teens 13 or older,Adventure; Fantasy,
7.93,Movie,Original,G - All Ages,Adventure; Fantasy,Studio Ghibli
4.86,TV,Original,PG-13 - Teens 13 or older,Action; Adventure; Magic; Fantasy,Fanworks
7.79,TV,Manga,PG-13 - Teens 13 or older,Slice of Life; Fantasy; Seinen,LIDENFILMS
7.43,TV,Manga,PG-13 - Teens 13 or older,Action; Comedy; Magic; Fantasy,Silver Link.
6.23,TV,Manga,R - 17+ (violence & profanity),Action; Demons; Horror; Shounen; Supernatural,Magic Bus
4.45,ONA,Unknown,G - All Ages,Comedy,
7.17,TV,Manga,PG-13 - Teens 13 or older,Action; Comedy; Fantasy; Martial Arts; Shounen,Pastel
0,Movie,Novel,None,Sci-Fi; Fantasy,Studio Colorido
6.29,TV,Unknown,G - All Ages,Comedy; Magic; Shoujo,
7,OVA,Unknown,G - All Ages,Action; Adventure; Comedy; Fantasy; Mecha; Sci-Fi; Shounen,Sunrise
8.13,Movie,Manga,G - All Ages,Adventure; Comedy; Mystery; Police; Shounen,
5.41,Music,Music,G - All Ages,Music,
7.4,Special,Unknown,PG-13 - Teens 13 or older,Adventure; Comedy; Historical; Drama; Romance; Fantasy,Madhouse
5.66,Music,Original,G - All Ages,Music,
6.71,OVA,Unknown,PG-13 - Teens 13 or older,Drama; Seinen; Sports,
8.16,Movie,Manga,R+ - Mild Nudity,Action; Military; Sci-Fi; Adventure; Horror; Supernatural,Tokyo Movie Shinsha
6.88,TV,Unknown,G - All Ages,Sports; Shounen,Sunrise
6.83,OVA,Unknown,G - All Ages,Drama; Historical; Kids,
7.23,TV,Game,PG - Children,Action; Game; Sci-Fi; Shounen,Xebec
7.34,TV,Game,R - 17+ (violence & profanity),Action; Supernatural; Fantasy,A-1 Pictures
7.55,OVA,Unknown,R+ - Mild Nudity,Drama; Sci-Fi; Shounen; Sports,Sunrise
6.1,OVA,Visual novel,Rx - Hentai,Drama; Harem; Hentai; Romance,
6.1,OVA,Visual novel,Rx - Hentai,Hentai,PoRO
5.54,Movie,Original,PG - Children,Comedy; Romance; School; Slice of Life,
4.2,Movie,Original,G - All Ages,Demons; Drama,
7.61,Movie,Original,PG - Children,Action; Fantasy; Kids; Sci-Fi,Toei Animation
6.06,TV,Manga,PG - Children,Slice of Life,Doga Kobo
6.72,ONA,Web manga,PG-13 - Teens 13 or older,Comedy; Supernatural; Thriller,Haoliners Animation League; Pb Animation Co. Ltd.
6.1,OVA,Unknown,PG-13 - Teens 13 or older,Action; Adventure; Martial Arts; Samurai,
7.29,OVA,Manga,PG-13 - Teens 13 or older,Action; Demons; Supernatural; Fantasy; Shounen,A-1 Pictures
7.61,Special,Unknown,PG-13 - Teens 13 or older,Action; Comedy; Sports; Shounen,Production I.G; M.S.C
6.1,OVA,Unknown,PG-13 - Teens 13 or older,Action; Martial Arts; Historical; Shounen,
8.04,TV,Light novel,R - 17+ (violence & profanity),Comedy; Supernatural; Romance; Ecchi,Shaft
6.31,TV,Unknown,R+ - Mild Nudity,Comedy; Romance,Studio Deen
0,TV,Original,PG-13 - Teens 13 or older,Slice of Life; Comedy; Sports; Drama; School,Kyoto Animation
7.4,Movie,Original,G - All Ages,Kids; Sports,
7.03,Movie,Original,PG-13 - Teens 13 or older,Action; Military; Sci-Fi; Adventure; Space; Drama,Toei Animation
6.62,Movie,Other,G - All Ages,Kids,
5.56,OVA,Unknown,Rx - Hentai,Hentai,
7.54,TV,Light novel,PG-13 - Teens 13 or older,Action; Adventure; Harem; Comedy; Magic; Romance; Ecchi; Fantasy; School,J.C.Staff
7.13,OVA,Original,R+ - Mild Nudity,Action; Mecha; Romance; Sci-Fi; Super Power; Supernatural,Satelight
5.19,Movie,Original,G - All Ages,Comedy,
7.3,Music,Game,G - All Ages,Action; Music,Production I.G
3.79,Music,Music,G - All Ages,Music,Onionskin
5.84,OVA,Game,R - 17+ (violence & profanity),Action; Adventure; Fantasy,TMS Entertainment
4.31,Movie,Unknown,G - All Ages,Comedy; Kids,
6.73,Movie,Book,PG-13 - Teens 13 or older,Music,WAO World
6.18,Movie,Manga,G - All Ages,Comedy; Sci-Fi; Seinen,Gathering
3,TV,Original,G - All Ages,Music; Kids,
7.99,TV,Manga,PG-13 - Teens 13 or older,Action; Comedy; Mystery; Shounen,Sunrise
7.54,Movie,Manga,PG-13 - Teens 13 or older,Action; Sci-Fi; Seinen,SANZIGEN
5.76,OVA,Manga,None,Comedy,Studio Pierrot
6.45,OVA,Unknown,G - All Ages,Kids; Fantasy,
5.26,Special,Unknown,PG - Children,Slice of Life,Doga Kobo
6.03,Music,Music,G - All Ages,Music,
6.42,TV,Original,R+ - Mild Nudity,Action; Parody; Comedy; Sci-Fi,Studio Gallop
5.82,Music,Game,PG-13 - Teens 13 or older,Harem; Music,
7.12,OVA,Visual novel,Rx - Hentai,Hentai,Studio 9 MAiami
6.89,OVA,Manga,Rx - Hentai,Hentai,
4.28,Movie,Original,G - All Ages,Kids,
5.35,OVA,Original,PG-13 - Teens 13 or older,Action; Comedy; Ecchi; Parody; Shounen; Sports; Super Power,Shaft
6.48,OVA,Manga,R+ - Mild Nudity,Drama; Mystery; Psychological; Seinen,Studio Deen
6.53,OVA,Manga,Rx - Hentai,Hentai,Office Takeout
7.22,ONA,Original,PG-13 - Teens 13 or older,Action; Fantasy; Supernatural,Toei Animation
5.4,ONA,Original,G - All Ages,Slice of Life,
5.46,ONA,Unknown,G - All Ages,Comedy; Fantasy,
7.27,TV,Manga,PG-13 - Teens 13 or older,Comedy; Ecchi; School; Seinen,Xebec
5.51,OVA,Original,Rx - Hentai,Action; Mecha; Hentai; Sci-Fi; Yaoi,Phoenix Entertainment
5.06,ONA,Original,G - All Ages,Drama,
7.04,Music,Original,G - All Ages,Music,
6.4,TV,Unknown,G - All Ages,Fantasy; Magic; Romance; Shoujo,Toei Animation
7.96,Movie,Original,PG-13 - Teens 13 or older,Slice of Life; Comedy; Drama,P.A. Works
6.37,Movie,Unknown,PG - Children,Fantasy,
6.25,OVA,Original,Rx - Hentai,Comedy; Hentai; Mystery; Supernatural,
6.69,Special,Novel,R - 17+ (violence & profanity),Military; Historical; Drama,Production I.G
6.5,Movie,Unknown,PG-13 - Teens 13 or older,Drama; Romance; Shoujo,
6.91,TV,Unknown,PG - Children,Action; Mecha; Sci-Fi,Sunrise
6.53,OVA,Visual novel,Rx - Hentai,Hentai,
6.98,TV,Visual novel,PG-13 - Teens 13 or older,Drama; Harem; Music; Romance,Seven Arcs
6.45,TV,Light novel,R+ - Mild Nudity,Action; Harem; Police; Ecchi,Passione
7.38,Special,Unknown,PG-13 - Teens 13 or older,Comedy; Sports; Drama; Shounen,Production I.G
5.99,OVA,Original,R+ - Mild Nudity,Action; Sci-Fi; Police,D.A.S.T.
9.04,Movie,Manga,PG-13 - Teens 13 or older,Action; Sci-Fi; Comedy; Historical; Parody; Samurai; Shounen,Sunrise
5.98,Special,Unknown,G - All Ages,Adventure; Comedy,
7.5,ONA,Original,R+ - Mild Nudity,Action; Dementia; Ecchi; Fantasy; Mecha; Military; Music; School; Sci-Fi; Space; Supernatural,Khara; Trigger
0,TV,Visual novel,None,Sci-Fi; Drama,feel.
8.58,Movie,Visual novel,PG-13 - Teens 13 or older,Sci-Fi; Drama,White Fox
7.99,TV,Manga,G - All Ages,Slice of Life; Romance; Historical; Drama; Seinen,Ajia-Do
5.31,OVA,Unknown,PG-13 - Teens 13 or older,Slice of Life; Comedy,
2.08,TV,Original,PG - Children,Horror; School,
0,TV,Original,None,Mecha,Tsuburaya Productions; Trigger
6.34,ONA,Unknown,PG-13 - Teens 13 or older,Mecha; Sci-Fi,Studio PuYUKAI
5.96,Movie,Unknown,G - All Ages,Comedy; Parody,ufotable
4,Movie,Other,G - All Ages,Kids,
6.44,ONA,Original,PG-13 - Teens 13 or older,Comedy; Drama; Romance; School,Actas
6.02,Movie,Original,G - All Ages,Comedy,W-Toon Studio
6.21,OVA,Unknown,Rx - Hentai,Comedy; Demons; Fantasy; Hentai; Magic; Parody,
6.66,OVA,Original,Rx - Hentai,Action; Hentai; Police; Drama,Arms
6.63,Music,Original,G - All Ages,Action; Drama; Mecha; Music; Sci-Fi,Khara
7.35,TV,Original,G - All Ages,Comedy; Magic; Shoujo,Toei Animation
8.54,OVA,Manga,PG-13 - Teens 13 or older,Comedy; Demons; Supernatural; Romance; Fantasy; Shoujo,TMS Entertainment
8.73,TV,Manga,PG-13 - Teens 13 or older,Comedy; Sports; Drama; Shounen,Madhouse
7.11,Movie,Original,PG-13 - Teens 13 or older,Sci-Fi; Adventure; Fantasy; Mecha,Signal. MD
4.38,Movie,Original,G - All Ages,Comedy,
6.08,OVA,Other,G - All Ages,Action; Parody,Gainax
6.67,TV,Light novel,PG-13 - Teens 13 or older,Comedy; Supernatural,Gonzo
5.71,ONA,Original,G - All Ages,Kids,
4.6,Movie,Unknown,G - All Ages,Fantasy; Romance; Drama,
6.72,OVA,Unknown,R - 17+ (violence & profanity),Adventure; Drama; Fantasy; Shounen,Zero-G Room
6.44,TV,Picture book,G - All Ages,Kids,Kachidoki Studio
7.48,TV,Light novel,R+ - Mild Nudity,Harem; Comedy; Romance; Ecchi; School,feel.
7.56,Special,Original,PG-13 - Teens 13 or older,Adventure; Fantasy,Khara
6.81,OVA,Visual novel,Rx - Hentai,Hentai,PoRO
5.43,OVA,Unknown,G - All Ages,Kids; Fantasy,
6.63,TV,4-koma manga,PG-13 - Teens 13 or older,Comedy; Slice of Life,Creators in Pack
7.42,Special,Game,PG-13 - Teens 13 or older,Action; Adventure; Drama; Fantasy; Sci-Fi,Madhouse
6.17,OVA,Unknown,G - All Ages,Fantasy; Kids,
6.88,Special,Original,G - All Ages,Demons; Parody,
6.46,Special,Unknown,PG - Children,Kids; Adventure; Fantasy; Comedy; Shounen,
6.7,Special,Unknown,G - All Ages,Comedy,Madhouse
6.45,Special,Unknown,PG - Children,Mecha; Parody; Sci-Fi,Sunrise
7.96,Movie,Original,PG-13 - Teens 13 or older,Adventure; Comedy; Fantasy; Magic; School,Trigger
6.74,Special,Manga,R - 17+ (violence & profanity),Drama; Horror; Mystery; Seinen,Madhouse
6.97,TV,Original,G - All Ages,Adventure; Drama; Magic; Shoujo,Toei Animation
5.4,OVA,Unknown,G - All Ages,Drama; Fantasy; Kids,Toei Animation
7.73,Movie,Game,PG-13 - Teens 13 or older,Action; Adventure; Fantasy; Magic; Military,Production I.G
6.04,Music,Unknown,G - All Ages,Music,
6.83,TV,Manga,G - All Ages,Comedy; Romance; Shoujo; Slice of Life,Madhouse
4.77,Music,Music,PG - Children,Music; Supernatural,Moss Design Unit
6.6,TV,4-koma manga,PG-13 - Teens 13 or older,Comedy; School; Slice of Life,Seven
6.64,OVA,Unknown,R+ - Mild Nudity,Action; Comedy; Fantasy; Historical; Horror; Martial Arts; Samurai; Shounen; Supernatural,TMS Entertainment
7.11,OVA,Visual novel,Rx - Hentai,Hentai; School,
5.81,Movie,Unknown,Rx - Hentai,Sci-Fi; Hentai; Historical,Mushi Production
6.24,Special,Original,PG-13 - Teens 13 or older,Action; Demons; Fantasy; Magic; Supernatural,MAPPA
4.37,OVA,Unknown,None,Mecha,
7.04,TV,Manga,G - All Ages,Action; Cars; Sports; Kids; Shounen,
6.71,TV,Manga,PG-13 - Teens 13 or older,Slice of Life; Comedy; Drama; Romance; Shounen,J.C.Staff
7.19,OVA,Manga,R+ - Mild Nudity,Comedy; Ecchi; Harem; Romance; School; Seinen,feel.
5.77,OVA,Unknown,G - All Ages,Adventure; Sci-Fi; Shounen,Sunrise
4.75,Special,Original,G - All Ages,Comedy,RG Animation Studios
6.84,OVA,Visual novel,PG-13 - Teens 13 or older,Fantasy; Magic; Comedy; Harem; Romance; School; Seinen,Asread
5.27,OVA,Unknown,Rx - Hentai,Hentai,
5.96,Special,Unknown,PG-13 - Teens 13 or older,Sci-Fi; Adventure; Kids; Mecha; Shounen,Actas
5.88,ONA,Unknown,G - All Ages,Kids; Adventure,
6.62,Special,Original,PG-13 - Teens 13 or older,Slice of Life,Fukushima Gainax
5.38,ONA,Unknown,PG - Children,Slice of Life; Comedy; Romance; School,
6.5,TV,Visual novel,PG-13 - Teens 13 or older,Fantasy; Shoujo,Bee Train
7.33,TV,Original,PG-13 - Teens 13 or older,Action; Military; School,Production IMS
6.84,TV,Manga,PG-13 - Teens 13 or older,Music,Xebec; Issen
6.84,TV,Novel,PG-13 - Teens 13 or older,Sports; Drama; School,Brain&#039;s Base
6.38,Special,Visual novel,R+ - Mild Nudity,Adventure; Comedy; Fantasy,
5.57,Movie,Book,G - All Ages,,
6.19,ONA,Original,G - All Ages,Magic,Gainax
6.27,ONA,Novel,PG-13 - Teens 13 or older,Action; Historical; Martial Arts; Fantasy,Sparkly Key Animation Studio
8.38,Special,Manga,PG-13 - Teens 13 or older,Slice of Life; Supernatural; Drama; Fantasy; Shoujo,Shuka
4.84,OVA,Unknown,Rx - Hentai,Hentai,
5.33,TV,Unknown,G - All Ages,Comedy; Kids; Slice of Life,
4.22,Movie,Unknown,G - All Ages,Parody; Sports; Comedy,
6.79,OVA,Visual novel,Rx - Hentai,Hentai,Flavors Soft
6.64,Special,Light novel,PG-13 - Teens 13 or older,Comedy,Kyoto Animation
5.7,OVA,Manga,PG-13 - Teens 13 or older,Action; Space; Super Power; Supernatural; Sci-Fi; Shounen,Studio Pierrot
6.94,TV,Web manga,PG-13 - Teens 13 or older,Comedy; Romance; Slice of Life,Creators in Pack
0,ONA,Other,R - 17+ (violence & profanity),Mystery; Sci-Fi; Shounen; Thriller,
5.49,Special,Original,G - All Ages,Slice of Life; Historical,P.A. Works
7.65,Movie,Unknown,G - All Ages,Historical; Drama,
5.57,OVA,Unknown,G - All Ages,Drama; Kids,
7.91,TV,Novel,R - 17+ (violence & profanity),Mystery; Horror; Supernatural; Thriller; Vampire,Daume
7.27,TV,Manga,PG-13 - Teens 13 or older,Comedy; Supernatural; Romance; School; Shounen,Brain&#039;s Base
6.78,TV,Manga,PG-13 - Teens 13 or older,Comedy; Sports; Shounen,Millepensee
6.25,TV,Unknown,PG-13 - Teens 13 or older,Action; Mecha; Sci-Fi,
7.52,TV,Manga,PG-13 - Teens 13 or older,Comedy; Slice of Life; Shoujo,Studio Pierrot
6.08,Special,Other,R+ - Mild Nudity,Action; Adventure; Ecchi; Fantasy,Arms
6.57,Movie,Manga,PG-13 - Teens 13 or older,Action; Sci-Fi; Space; Drama; Shounen,Toei Animation
6.1,OVA,Manga,Rx - Hentai,Hentai; Music; Yuri,
7.28,TV,Game,G - All Ages,Action; Kids; Mecha,OLM
6.83,OVA,Original,PG-13 - Teens 13 or older,Action; Drama; Mecha; Military; Sci-Fi,Sunrise
6.5,TV,Original,PG-13 - Teens 13 or older,Action; Adventure; Shounen,
7.91,ONA,Manga,PG-13 - Teens 13 or older,Action; Comedy; School; Shounen,Lerche
4.03,TV,Picture book,PG - Children,Comedy; Historical; Fantasy,
4.34,Movie,Original,G - All Ages,Drama; Historical,
6.92,Special,Original,PG-13 - Teens 13 or older,Military; School,
6.29,TV,Original,R - 17+ (violence & profanity),Action; Comedy; Drama; Ecchi; Police; Sci-Fi; Shounen,AIC
3.67,Movie,Original,G - All Ages,Dementia,
7.83,Special,Manga,R+ - Mild Nudity,Comedy; Ecchi; Harem; Romance; School; Sci-Fi; Shounen,Xebec
6.34,Movie,Other,G - All Ages,Action; Adventure; Fantasy,
6.6,Movie,Novel,G - All Ages,Adventure,Toei Animation
4.64,Movie,Original,G - All Ages,Supernatural,
6.73,Special,Unknown,R+ - Mild Nudity,Comedy; Ecchi,Arms
6.12,Music,Original,G - All Ages,Military; Music; Drama,
6.66,TV,Visual novel,R - 17+ (violence & profanity),Action; Harem; Magic; Romance; Ecchi; Mecha,View Works
6.05,OVA,Unknown,R+ - Mild Nudity,Action; Slice of Life; Comedy; Drama,
6.24,Special,Other,G - All Ages,Drama; Historical,
6.99,OVA,Original,PG-13 - Teens 13 or older,School; Shoujo Ai; Slice of Life,AIC
5.53,ONA,Original,R - 17+ (violence & profanity),Game; Mystery; Parody; Horror; Psychological; Fantasy,Shanghai Foch Film Culture Investment
5.33,Movie,Unknown,PG - Children,Comedy; Fantasy; Kids,
6.62,TV,Game,PG - Children,Magic; Music; Shoujo; Slice of Life,Tatsunoko Production; Dongwoo A&amp;E
5.17,Movie,Other,G - All Ages,Fantasy,
4.75,TV,Original,PG-13 - Teens 13 or older,Slice of Life,feel.
6.43,OVA,Unknown,PG-13 - Teens 13 or older,Action; Drama; Mecha; Military; Sci-Fi,Sunrise
4.37,Movie,Unknown,PG - Children,Action; Space; Mecha; Shounen,
7,OVA,Manga,PG-13 - Teens 13 or older,Action; Adventure; Fantasy,TMS Entertainment
8.21,TV,Visual novel,PG-13 - Teens 13 or older,Slice of Life; Comedy; Romance; Supernatural; School; Drama,Kyoto Animation
7.46,OVA,Manga,PG-13 - Teens 13 or older,Action; Magic; Comedy; Super Power; Supernatural; Shounen,Tatsunoko Production
8.16,TV,Original,PG-13 - Teens 13 or older,Drama,Bones; Kinema Citrus
6.2,OVA,Manga,R+ - Mild Nudity,Ecchi; Fantasy; Supernatural; School; Vampire; Seinen,Lilix
7.55,Special,Unknown,G - All Ages,Harem; Music; Romance; School; Shoujo,
0,ONA,Game,None,Comedy; Fantasy,
6.55,TV,Visual novel,R - 17+ (violence & profanity),Psychological; Harem; Supernatural; Mystery; Sci-Fi,Silver Link.
6.57,TV,Unknown,G - All Ages,Action; Comedy; Sci-Fi; Shounen,
6.25,Movie,Unknown,Rx - Hentai,Action; Hentai; Demons; Drama,
8.14,TV,Manga,PG-13 - Teens 13 or older,Comedy; Sports,A-1 Pictures
6.26,OVA,Unknown,PG-13 - Teens 13 or older,Drama; Romance,Zexcs
6.66,TV,Web manga,PG-13 - Teens 13 or older,Shounen; Sports,TMS Entertainment
6.74,TV,Visual novel,PG-13 - Teens 13 or older,Harem; Comedy; Drama; Romance; School; Shounen Ai,Tokyo Kids
6.75,OVA,Manga,PG-13 - Teens 13 or older,Action; Martial Arts; Fantasy; Shounen,Animate Film
6.81,Music,Original,G - All Ages,Music,Minakata Laboratory
6.69,Movie,Novel,PG-13 - Teens 13 or older,Adventure; Fantasy; Historical; Drama; Shounen,Madhouse
6.74,OVA,Original,PG-13 - Teens 13 or older,Magic; Music; Romance; School,Sunrise
7.23,OVA,Manga,PG-13 - Teens 13 or older,Romance; Comedy; Harem; Parody; Shounen,Manglobe
5,TV,Unknown,PG - Children,Comedy; Drama; Slice of Life,
7.14,ONA,Manga,R - 17+ (violence & profanity),Action; Fantasy; Military,Studio Anima
8.11,TV,Manga,PG-13 - Teens 13 or older,Comedy; Romance; School; Shounen,Studio Comet
6.62,Special,Original,PG-13 - Teens 13 or older,Adventure; Sci-Fi,Gainax
6.99,TV,Manga,R+ - Mild Nudity,Action; Drama; Horror; Romance; Sci-Fi; Seinen; Supernatural,TMS Entertainment
6.58,OVA,Manga,R+ - Mild Nudity,Action; Ecchi; School; Shounen,Xebec
6.01,Music,Unknown,G - All Ages,Music,Studio Deen
8.42,OVA,Manga,R - 17+ (violence & profanity),Action; Fantasy; Shoujo,Wit Studio
5,Special,Original,G - All Ages,Kids,Asahi Production
7.26,Movie,Original,R+ - Mild Nudity,Action; Mecha; Military,Sunrise
7.43,Special,Original,PG-13 - Teens 13 or older,Psychological; Drama; Thriller; Fantasy,J.C.Staff
6.23,Special,Original,PG-13 - Teens 13 or older,Military; Sci-Fi; Space; Mecha,Sunrise
0,TV,Digital manga,PG-13 - Teens 13 or older,Slice of Life; Comedy,
5.02,OVA,Unknown,Rx - Hentai,Parody; Comedy; Hentai,
6.63,OVA,Unknown,PG-13 - Teens 13 or older,Mystery,
7.01,TV,Manga,PG-13 - Teens 13 or older,Action; Fantasy; Game; Shounen,Studio Gallop
6.83,TV,Manga,R+ - Mild Nudity,Action; Psychological; Drama; Horror,Toei Animation; TMS Entertainment
5.89,OVA,Visual novel,Rx - Hentai,Hentai,
7.46,TV,Manga,PG-13 - Teens 13 or older,Action; Fantasy; Supernatural; Comedy; School; Shounen,Xebec
6.78,OVA,Unknown,R+ - Mild Nudity,Comedy; Demons; Ecchi; Fantasy; Romance; Seinen,Diomedea
4.09,Special,Unknown,PG-13 - Teens 13 or older,Comedy; Parody; Super Power,
7.12,TV,Book,G - All Ages,Kids; Historical; Drama; Shoujo,
